term_id,prefLabel@es,altLabel@es,definition@es,prefLabel@en,altLabel@en,definition@en,prefLabel@de,altLabel@de,definition@de,prefLabel@nl,altLabel@nl,definition@nl,iate_id
LT9462745,manera,"in the same way persons should be able to invoke rules of exorbitant jurisdiction in the same way as the nationals of the State concerned,abbreviated in a customary manner",,abreviar de manera usual,"modo de proceder,método de trabajo,manera de trabajar,procedimiento,de la misma manera,abreviar de manera usual",,gewöhnliche Abkürzung,"Arbeitsweise,Verfahrensweise,Arbeitsverfahren,Verfahren,Arbeitsmethode,Art des Vorgehens,ebenso wie Personen müssen sich ebenso wie Inländer auf exorbitante Zuständigkeiten berufen können,gewöhnliche Abkürzung",,gebruikelijke verkorting,"op dezelfde wijze zal toch nodig zijn dat deze personen op dezelfde wijze als de onderdanen van de betrokken staat op de exorbitante bevoegdheden een beroep kunnen doen,gebruikelijke verkorting",,1100674
LT9462745,manera,"in the same way persons should be able to invoke rules of exorbitant jurisdiction in the same way as the nationals of the State concerned,abbreviated in a customary manner,enterprise operating competitively",,empresa que funciona de manera competitiva,"modo de proceder,método de trabajo,manera de trabajar,procedimiento,de la misma manera,abreviar de manera usual,empresa que funciona de manera competitiva",,"Unternehmen,das auf Wettbewersbsgrundlage arbeitet","Arbeitsweise,Verfahrensweise,Arbeitsverfahren,Verfahren,Arbeitsmethode,Art des Vorgehens,ebenso wie Personen müssen sich ebenso wie Inländer auf exorbitante Zuständigkeiten berufen können,gewöhnliche Abkürzung,Unternehmen,das auf Wettbewersbsgrundlage arbeitet",,"onderneming,die concurrerend werkt","op dezelfde wijze zal toch nodig zijn dat deze personen op dezelfde wijze als de onderdanen van de betrokken staat op de exorbitante bevoegdheden een beroep kunnen doen,gebruikelijke verkorting,onderneming,die concurrerend werkt",,1073227
LT9462745,manera,"in the same way persons should be able to invoke rules of exorbitant jurisdiction in the same way as the nationals of the State concerned,abbreviated in a customary manner,enterprise operating competitively,decentralized career management",,carrera gestionada de manera descentralizada,"modo de proceder,método de trabajo,manera de trabajar,procedimiento,de la misma manera,abreviar de manera usual,empresa que funciona de manera competitiva,carrera gestionada de manera descentralizada",,dezentral verwaltete Laufbahn,"Arbeitsweise,Verfahrensweise,Arbeitsverfahren,Verfahren,Arbeitsmethode,Art des Vorgehens,ebenso wie Personen müssen sich ebenso wie Inländer auf exorbitante Zuständigkeiten berufen können,gewöhnliche Abkürzung,Unternehmen,das auf Wettbewersbsgrundlage arbeitet,dezentral verwaltete Laufbahn",,gedecentraliseerd beheerde loopbaan,"op dezelfde wijze zal toch nodig zijn dat deze personen op dezelfde wijze als de onderdanen van de betrokken staat op de exorbitante bevoegdheden een beroep kunnen doen,gebruikelijke verkorting,onderneming,die concurrerend werkt,gedecentraliseerd beheerde loopbaan",,1179068
LT5395896,permiso,,,autorización,"autorización,licencia,aprobación,consentimiento,beneplácito,aceptación",Especie de género común de las autorizaciones administrativas cuya única característica diferencial consiste en su naturaleza de acto reglado.,Genehmigung,"Genehmigung,Ermaechtigung,Bewilligung,Erlaubnis,Zustimmung,Befugnis,Einwilligung","Genehmigung (im Privatrecht):nachtraegliche Zustimmung zu einem von anderen Personen vorgenommenen Rechtsgeschaeft; Gegensatz: Einwilligung. Einwilligung (im Privatrecht):vorherige Zustimmung. Bewilligung: offizielle Genehmigung oder Gewaehrung, meist durch eine Behoerde. Erlaubnis: behoerdliche Genehmigung zur Durchfuehrung einer bestimmten Taetigkeit",,,,1391917
LT5395896,permiso,leave,extraordinary and specially agreed long absence from work,permiso,"autorización,licencia,aprobación,consentimiento,beneplácito,aceptación,licencia para ausentarse del trabajo",,Sonderurlaub,"Genehmigung,Ermaechtigung,Bewilligung,Erlaubnis,Zustimmung,Befugnis,Einwilligung,Sonderurlaub",,verlof,verlof,,1353447
LT5395896,permiso,"leave,rest day",,permiso,"autorización,licencia,aprobación,consentimiento,beneplácito,aceptación,licencia para ausentarse del trabajo,permiso especial",,kurze Ausfallzeit,"Genehmigung,Ermaechtigung,Bewilligung,Erlaubnis,Zustimmung,Befugnis,Einwilligung,Sonderurlaub,kurze Ausfallzeit",,verletdag,"verlof,verletdag",dag waarop er niet gewerkt kan worden,1111352
LT5395896,permiso,"leave,rest day,permit",,permiso,"autorización,licencia,aprobación,consentimiento,beneplácito,aceptación,licencia para ausentarse del trabajo,permiso especial,",,Gen.,"Genehmigung,Ermaechtigung,Bewilligung,Erlaubnis,Zustimmung,Befugnis,Einwilligung,Sonderurlaub,kurze Ausfallzeit,Gen.,Genehmigung",,vergunning,"verlof,verletdag,vergunning",,150954
LT5395896,permiso,"leave,rest day,permit",,permiso,"autorización,licencia,aprobación,consentimiento,beneplácito,aceptación,licencia para ausentarse del trabajo,permiso especial,,",denominación de la autorización administrativa utilizada en la legislación de tráfico y en la de armas,Gen.,"Genehmigung,Ermaechtigung,Bewilligung,Erlaubnis,Zustimmung,Befugnis,Einwilligung,Sonderurlaub,kurze Ausfallzeit,Gen.,Genehmigung",,vergunning,"verlof,verletdag,vergunning",,1882939
LT7724837,actividad,"occupation,profession","principal business of a person’s life, especially the kind of work a person does in order to make a living",actividad,"empleo,profesión,actividad profesional,ocupación,oficio","Cualquier clase de trabajo concreto, manual o no, que proporciona los medios de subsistencia.",Beruf,"Beruf,Beschäftigung,Erwerbstätigkeit","auf Dauer berechnete, der Schaffung und Erhaltung einer Lebensgrundlage dienende Betätigung",beroep,"beroep,beroepsbezigheid",activiteit waarmee men normaliter de kost verdient,1391286
LT7724837,actividad,"occupation,profession,holding two jobs",,doble actividad,"empleo,profesión,actividad profesional,ocupación,oficio,doble actividad",,Beruf,"Beruf,Beschäftigung,Erwerbstätigkeit","auf Dauer berechnete, der Schaffung und Erhaltung einer Lebensgrundlage dienende Betätigung",dubbele activiteit,"beroep,beroepsbezigheid,dubbele activiteit",bij de overheid en bij het bedrijfsleven,1896653
LT7724837,actividad,"occupation,profession,holding two jobs",,actividad manual,"empleo,profesión,actividad profesional,ocupación,oficio,doble actividad,actividad manual",,manuelle Tätigkeit,"Beruf,Beschäftigung,Erwerbstätigkeit,manuelle Tätigkeit",,dubbele activiteit,"beroep,beroepsbezigheid,dubbele activiteit",bij de overheid en bij het bedrijfsleven,1391305
LT7724837,actividad,"occupation,profession,holding two jobs,illegal activity",,actividad ilegal,"empleo,profesión,actividad profesional,ocupación,oficio,doble actividad,actividad manual,actividad ilegal",,rechtswidrige Tätigkeit,"Beruf,Beschäftigung,Erwerbstätigkeit,manuelle Tätigkeit,rechtswidrige Tätigkeit",,onwettige activiteit,"beroep,beroepsbezigheid,dubbele activiteit,onwettige activiteit",,155970
LT7724837,actividad,"occupation,profession,holding two jobs,illegal activity,lull in activity",,baja de actividad,"empleo,profesión,actividad profesional,ocupación,oficio,doble actividad,actividad manual,actividad ilegal,baja de actividad",,Flaute,"Beruf,Beschäftigung,Erwerbstätigkeit,manuelle Tätigkeit,rechtswidrige Tätigkeit,Flaute,stille Zeit",Zeit geringen Arbeitsanfalls,stille periode,"beroep,beroepsbezigheid,dubbele activiteit,onwettige activiteit,stille periode",,1391292
LT2060746,antigüedad,seniority,,antigüedad,,,Dienstalter,"Dienstalter,Dauer der Betriebszugehörigkeit",,anciënniteit,anciënniteit,,835608
LT2060746,antigüedad,"seniority,seniority,length of service,accrued service",,ancianidad,",ancianidad,años de servicio,antigüedad en el servicio",,Dienstalter,"Dienstalter,Dauer der Betriebszugehörigkeit,Dienstalter,Betriebszugehörigkeit",,anciënniteit,"anciënniteit,anciënniteit,diensttijd",,119391
LT2060746,antigüedad,"seniority,seniority,length of service,accrued service,in the event of equal length of service",,a igual antigüedad,",ancianidad,años de servicio,antigüedad en el servicio,a igual antigüedad",,bei gleichem Dienstalter,"Dienstalter,Dauer der Betriebszugehörigkeit,Dienstalter,Betriebszugehörigkeit,bei gleichem Dienstalter",,anciënniteit,"anciënniteit,anciënniteit,diensttijd",,66220
LT2060746,antigüedad,"seniority,seniority,length of service,accrued service,in the event of equal length of service",,suplemento de antigüedad,",ancianidad,años de servicio,antigüedad en el servicio,a igual antigüedad,suplemento de antigüedad,prima de antigüedad",,Zulage fuer laengere Betriebszugehoerigkeit,"Dienstalter,Dauer der Betriebszugehörigkeit,Dienstalter,Betriebszugehörigkeit,bei gleichem Dienstalter,Zulage fuer laengere Betriebszugehoerigkeit",,anciënniteit,"anciënniteit,anciënniteit,diensttijd",,1391595
LT2060746,antigüedad,"seniority,seniority,length of service,accrued service,in the event of equal length of service,seniority payment",,prima de antigüedad,",ancianidad,años de servicio,antigüedad en el servicio,a igual antigüedad,suplemento de antigüedad,prima de antigüedad,prima de antigüedad",,Zulage nach Dienstalter,"Dienstalter,Dauer der Betriebszugehörigkeit,Dienstalter,Betriebszugehörigkeit,bei gleichem Dienstalter,Zulage fuer laengere Betriebszugehoerigkeit,Zulage nach Dienstalter",,anciënniteitspremie,"anciënniteit,anciënniteit,diensttijd,anciënniteitspremie",,1391442
LT5334936,coyuntura,conjunctural policy,,política de coyuntura,política de coyuntura,,Konjunkturpolitik,Konjunkturpolitik,,conjunctuurpolitiek,conjunctuurpolitiek,,1233613
LT3395636,condiciones,,,circunstancia,"circunstancia,condición",,Verhaeltnisse,"Verhaeltnisse,Umstaende",,,,,1392558
LT3395636,condiciones,standard conditions,,condiciones tipo,"circunstancia,condición,condiciones tipo",,Standardbedingungen,"Verhaeltnisse,Umstaende,Standardbedingungen",,standaardvoorwaarden,standaardvoorwaarden,,1129997
LT3395636,condiciones,"standard conditions,living conditions,conditions of life",,condiciones de vida,"circunstancia,condición,condiciones tipo,condiciones de vida",,Lebensbedingungen,"Verhaeltnisse,Umstaende,Standardbedingungen,Lebensbedingungen",,levensomstandigheden,"standaardvoorwaarden,levensomstandigheden",,1195081
LT3395636,condiciones,"standard conditions,living conditions,conditions of life,the formal requirements",,condiciones de forma,"circunstancia,condición,condiciones tipo,condiciones de vida,condiciones de forma,requisitos formales",,die verlangte Form,"Verhaeltnisse,Umstaende,Standardbedingungen,Lebensbedingungen,die verlangte Form",,de vormvoorschriften,"standaardvoorwaarden,levensomstandigheden,de vormvoorschriften",,1129993
LT3395636,condiciones,"standard conditions,living conditions,conditions of life,the formal requirements,Harmonised Conditions",,condiciones uniformes,"circunstancia,condición,condiciones tipo,condiciones de vida,condiciones de forma,requisitos formales,condiciones uniformes",,Harmonisierte Bedingungen,"Verhaeltnisse,Umstaende,Standardbedingungen,Lebensbedingungen,die verlangte Form,Harmonisierte Bedingungen",,de vormvoorschriften,"standaardvoorwaarden,levensomstandigheden,de vormvoorschriften",,3527120
LT7224319,vigencia,,,período de vigencia,período de vigencia,,Geltungsdauer,Geltungsdauer,"Dauer der Anwendung eines Textes, eines Tarifvertrags",,,,1391650
LT7224319,vigencia,duration of registration,,vigencia del registro,"período de vigencia,vigencia del registro",,Dauer der Eintragung,"Geltungsdauer,Dauer der Eintragung",,duur van de inschrijving,duur van de inschrijving,,1100307
LT7224319,vigencia,"duration of registration,during the insurance period",,durante el periodo de vigencia del seguro,"período de vigencia,vigencia del registro,durante el periodo de vigencia del seguro",,während der Laufzeit des Versicherungsvertrags,"Geltungsdauer,Dauer der Eintragung,während der Laufzeit des Versicherungsvertrags",,tijdens de looptijd van de verzekering,"duur van de inschrijving,tijdens de looptijd van de verzekering",,2113640
LT7224319,vigencia,"duration of registration,during the insurance period,for as long as that authorisation remains valid.",,el periodo de vigencia de dicha autorización,"período de vigencia,vigencia del registro,durante el periodo de vigencia del seguro,el periodo de vigencia de dicha autorización",,die Geltungsdauer dieser Ermaechtigung,"Geltungsdauer,Dauer der Eintragung,während der Laufzeit des Versicherungsvertrags,die Geltungsdauer dieser Ermaechtigung",,de geldigheidsduur van deze machtiging,"duur van de inschrijving,tijdens de looptijd van de verzekering,de geldigheidsduur van deze machtiging",,1233787
LT7224319,vigencia,"duration of registration,during the insurance period,for as long as that authorisation remains valid.,duration, renewal and alteration of Community trade marks",,"vigencia, renovación y modificación de la marca comunitaria","período de vigencia,vigencia del registro,durante el periodo de vigencia del seguro,el periodo de vigencia de dicha autorización,vigencia, renovación y modificación de la marca comunitaria",,"Dauer, Verlängerung und Änderung der Gemeinschaftsmarke","Geltungsdauer,Dauer der Eintragung,während der Laufzeit des Versicherungsvertrags,die Geltungsdauer dieser Ermaechtigung,Dauer, Verlängerung und Änderung der Gemeinschaftsmarke",,de geldigheidsduur van deze machtiging,"duur van de inschrijving,tijdens de looptijd van de verzekering,de geldigheidsduur van deze machtiging",,66438
LT7131119,jornada,,,jornada,día laborable,,Fördertag,Fördertag,gearbeiteter Tag im Bergwerk,,,,1395794
LT7131119,jornada,weekly hours,a day worker's hours are usually defined as 40 exclusive of meal breaks(effectively in a five-day week this entails a weekly attendance of 45 hours),jornada semanal,"día laborable,jornada semanal",,Wochenarbeitszeit,"Fördertag,Wochenarbeitszeit",,wekelijkse werktijd,"wekelijkse werktijd,wekelijkse arbeidstijd",,1353416
LT7131119,jornada,weekly hours,a day worker's hours are usually defined as 40 exclusive of meal breaks(effectively in a five-day week this entails a weekly attendance of 45 hours),jornada partida,"día laborable,jornada semanal,jornada partida",,geteilte Arbeitszeit,"Fördertag,Wochenarbeitszeit,geteilte Arbeitszeit,unzusammenhaengende Arbeitszeit,nicht durchgehende Arbeitszeit",,wekelijkse werktijd,"wekelijkse werktijd,wekelijkse arbeidstijd",,1393150
LT7131119,jornada,"weekly hours,split working day",,jornada partida,"día laborable,jornada semanal,jornada partida,jornada partida",,geteilte Arbeitszeit,"Fördertag,Wochenarbeitszeit,geteilte Arbeitszeit,unzusammenhaengende Arbeitszeit,nicht durchgehende Arbeitszeit",,wekelijkse werktijd,"wekelijkse werktijd,wekelijkse arbeidstijd",,146201
LT7131119,jornada,"weekly hours,split working day,no-breaks day",,jornada continua,"día laborable,jornada semanal,jornada partida,jornada partida,jornada continua",,ununterbrochener Arbeitstag,"Fördertag,Wochenarbeitszeit,geteilte Arbeitszeit,unzusammenhaengende Arbeitszeit,nicht durchgehende Arbeitszeit,ununterbrochener Arbeitstag",,continudag,"wekelijkse werktijd,wekelijkse arbeidstijd,continudag",,1111489
LT9270872,equivalente,equivalised income,Household income adjusted so it can be compared to others in terms of economic wellbeing and standard of living. The methodology takes into account both the greater income needs of larger households and the economies of scale achieved when people living together can share household resources.,renta equivalente,renta equivalente,Aquella que permite que unidades de distinto tamaño y composición alcancen un mismo nivel de bienestar.,,,,,,,916497
LT9270872,equivalente,"equivalised income,actuarial equivalent",,equivalente actuarial,"renta equivalente,equivalente actuarial",,versicherungsmathematischer Gegenwert,versicherungsmathematischer Gegenwert,,actuariële tegenwaarde,actuariële tegenwaarde,,1195355
LT9270872,equivalente,"equivalised income,actuarial equivalent,to recognize as being equivalent",,reconocer como equivalente,"renta equivalente,equivalente actuarial,reconocer como equivalente",,als gleichwertig anerkennen,"versicherungsmathematischer Gegenwert,als gleichwertig anerkennen",,als gelijkwaardig erkennen,"actuariële tegenwaarde,als gelijkwaardig erkennen",,1071131
LT9270872,equivalente,"equivalised income,actuarial equivalent,to recognize as being equivalent,credit equivalent amount",,importe equivalente crédito,"renta equivalente,equivalente actuarial,reconocer como equivalente,importe equivalente crédito",,als gleichwertig anerkennen,"versicherungsmathematischer Gegenwert,als gleichwertig anerkennen",,als gelijkwaardig erkennen,"actuariële tegenwaarde,als gelijkwaardig erkennen",,1121405
LT9270872,equivalente,"equivalised income,actuarial equivalent,to recognize as being equivalent,credit equivalent amount,position equivalent amount",,importe equivalente posición,"renta equivalente,equivalente actuarial,reconocer como equivalente,importe equivalente crédito,importe equivalente posición",,als gleichwertig anerkennen,"versicherungsmathematischer Gegenwert,als gleichwertig anerkennen",,als gelijkwaardig erkennen,"actuariële tegenwaarde,als gelijkwaardig erkennen",,1121517
LT8100885,número de horas,number of hours worked,the number of hours worked represents the amount of work actually carried out during the year to obtain a certain output,número de horas trabajadas,número de horas trabajadas,el número de horas trabajadas representa la cantidad de trabajo realmente llevado a cabo en el curso de un año para obtener una determinada producción,geleistete Arbeitsstunden,geleistete Arbeitsstunden,die geleisteten Arbeitsstunden sind ein Ausdruck für die im Verlauf eines Jahres zur Errechnung einer bestimmten Produktion tatsächlich eingesetzte Arbeitsmenge,,,,1550744
LT1674405,circunstancia,,,circunstancia,"condición,condiciones",,Verhaeltnisse,"Verhaeltnisse,Umstaende",,,,,1392558
LT1674405,circunstancia,aggravating circumstance,,circunstancia agravante,"condición,condiciones,circunstancia agravante",Circunstancia modificativa de la responsabilidad penal cuya existencia determina la agravación de la pena a imponer.,erschwerender Umstand,"Verhaeltnisse,Umstaende,erschwerender Umstand",Bei der Festsetzung des Strafmasses kann der Richter mildernde oder erschwerende Umstände der Tat berücksichtigen.,strafverzwarende omstandigheid,strafverzwarende omstandigheid,"Hiervan is sprake bij gekwalificeerde delicten - strafbare feiten waarvoor aanwezigheid van een strafverzwarende omstandigheid wordt vereist, zoals voorbedachte raad voor moord.",802546
LT1674405,circunstancia,"aggravating circumstance,mitigating circumstance,extenuating circumstance",1. A fact or situation that does not justify or excuse a wrongful act or offence but that reduces the degree of culpability and thus may reduce the damages (in a civil case) or the punishment (in a criminal case). 2. A fact or situation that does not bear on the question of a defendant's guilt but that is considered by the court in imposing punishment and esp. in lessening the severity of a sentence.,circunstancia atenuante,"condición,condiciones,circunstancia agravante,circunstancia atenuante","Circunstancia modificativa de la responsabilidad penal, cuya concurrencia determina la atenuación o disminución de la pena a imponer.",mildernder Umstand,"Verhaeltnisse,Umstaende,erschwerender Umstand,mildernder Umstand,strafmildernder Umstand,Milderungsgrund",Bei der Festsetzung des Strafmasses kann der Richter mildernde oder erschwerende Umstände der Tat berücksichtigen.,strafverlichtende omstandigheid,"strafverzwarende omstandigheid,strafverlichtende omstandigheid,verzachtende omstandigheid","In Nederland betreft het in de wet omschreven, strafbaarheid verminderende omstandigheden. In België berust de beoordeling van de verzachtende omstandigheden geheel bij de rechtsprekende colleges. Ze zijn niet in de wet omschreven en de rechter is niet verplicht er rekening mee te houden.",891782
LT1674405,circunstancia,"aggravating circumstance,mitigating circumstance,extenuating circumstance,aggravating circumstance",,circunstancia agravante,"condición,condiciones,circunstancia agravante,circunstancia atenuante,circunstancia agravante",,erschwerender Umstand,"Verhaeltnisse,Umstaende,erschwerender Umstand,mildernder Umstand,strafmildernder Umstand,Milderungsgrund,erschwerender Umstand",,verzwarende omstandigheid,"strafverzwarende omstandigheid,strafverlichtende omstandigheid,verzachtende omstandigheid,verzwarende omstandigheid",,140934
LT1674405,circunstancia,"aggravating circumstance,mitigating circumstance,extenuating circumstance,aggravating circumstance",,circunstancias de hecho,"condición,condiciones,circunstancia agravante,circunstancia atenuante,circunstancia agravante,circunstancias de hecho",,Sachverhalt,"Verhaeltnisse,Umstaende,erschwerender Umstand,mildernder Umstand,strafmildernder Umstand,Milderungsgrund,erschwerender Umstand,Sachverhalt",die in einem Rechtsfall zu beurteilenden tatsaechlichen Verhaeltnisse und Vorgaenge,verzwarende omstandigheid,"strafverzwarende omstandigheid,strafverlichtende omstandigheid,verzachtende omstandigheid,verzwarende omstandigheid",,1392216
LT4774324,traslado,,,traslado,"cambio de lugar de trabajo,cambio de puesto",,Versetzung,Versetzung,,,,,1393566
LT4774324,traslado,,,cambio de función,"cambio de lugar de trabajo,cambio de puesto,cambio de función",,Versetzung,"Versetzung,Versetzung",bei Beamten:dauernde Uebertragung eines neuen Amtes bei einer anderen Dienststelle,,,,1394229
LT4774324,traslado,,,cambio de empleo,"cambio de lugar de trabajo,cambio de puesto,cambio de función,cambio de empleo",,Umsetzung,"Versetzung,Versetzung,Umsetzung",das Anweisen eines anderen Arbeitsplatzes,,,,1394228
LT4774324,traslado,,,cambio de residencia profesional,"cambio de lugar de trabajo,cambio de puesto,cambio de función,cambio de empleo,cambio de residencia profesional",,Auslandsverwendung,"Versetzung,Versetzung,Umsetzung,Auslandsverwendung,Auslandsaufenthalt,dienstliche Verwendung im Ausland",,,,,1393540
LT4774324,traslado,transfer,,traslado,"cambio de lugar de trabajo,cambio de puesto,cambio de función,cambio de empleo,cambio de residencia profesional,",,Versetzung,"Versetzung,Versetzung,Umsetzung,Auslandsverwendung,Auslandsaufenthalt,dienstliche Verwendung im Ausland,Versetzung",,overplaatsing,overplaatsing,,1195040
LT5038916,contratación,,,contratación,colocación,,Anstellung,Anstellung,,,,,1394342
LT5038916,contratación,"engagement,enlistment",the act or state of employing or being employed,contratación,"colocación,",,Einstellung,"Anstellung,Einstellung,Neueinstellung",,indienstneming,indienstneming,,1568305
LT5038916,contratación,"engagement,enlistment",the act or state of employing or being employed,contratación,"colocación,,",,Engagement,"Anstellung,Einstellung,Neueinstellung,Engagement",Anstellung von Kuenstlern,indienstneming,indienstneming,,1394343
LT5038916,contratación,"engagement,enlistment",the act or state of employing or being employed,contratación,"colocación,,,",,Einstellung,"Anstellung,Einstellung,Neueinstellung,Engagement,Einstellung,Neueinstellung",,indienstneming,indienstneming,,1394152
LT5038916,contratación,"engagement,enlistment",the act or state of employing or being employed,contratación minera,"colocación,,,,contratación minera",,Anlegung,"Anstellung,Einstellung,Neueinstellung,Engagement,Einstellung,Neueinstellung,Anlegung,Neuanlegung,Anlegen",,indienstneming,indienstneming,,1394137
LT9038222,conducta,,,conducta,comportamiento,,Fuehrung,"Fuehrung,Betragen,Benehmen,Verhalten",,,,,1392591
LT9038222,conducta,,,mala conducta,"comportamiento,mala conducta,mal comportamiento",,schlechte Fuehrung,"Fuehrung,Betragen,Benehmen,Verhalten,schlechte Fuehrung",,,,,1392596
LT9038222,conducta,,,buena conducta,"comportamiento,mala conducta,mal comportamiento,buena conducta,buen comportamiento",,gute Fuehrung,"Fuehrung,Betragen,Benehmen,Verhalten,schlechte Fuehrung,gute Fuehrung",,,,,1392595
LT9038222,conducta,criminal behaviour,antisocial acts that place the actor at risk of becoming a focus of the attention of criminal justice professionals within the juvenile and/or adult justice systems,conducta delictiva,"comportamiento,mala conducta,mal comportamiento,buena conducta,buen comportamiento,conducta delictiva,conducta criminal,comportamiento delictivo","Conducta antisocial que abarca un amplio rango de actos y actividades que infringen reglas y expectativas sociales, muchas de ellas reflejan acciones contra el entorno, personas y propiedades.",kriminelles Verhalten,"Fuehrung,Betragen,Benehmen,Verhalten,schlechte Fuehrung,gute Fuehrung,kriminelles Verhalten","Verhalten, das gegen geltende Rechtsnormen (Gesetze) verstößt und meistens so schwerwiegend ist, dass eine rechtliche Verfolgung eingeleitet wird (z.B. Diebstahl, Körperverletzung, Raub, Vergewaltigung, Mord)",crimineel gedrag,crimineel gedrag,,147342
LT9038222,conducta,"criminal behaviour,culpable behaviour",,conducta culpable,"comportamiento,mala conducta,mal comportamiento,buena conducta,buen comportamiento,conducta delictiva,conducta criminal,comportamiento delictivo,conducta culpable",,schuldhaftes Verhalten,"Fuehrung,Betragen,Benehmen,Verhalten,schlechte Fuehrung,gute Fuehrung,kriminelles Verhalten,schuldhaftes Verhalten",,culpoos gedrag,"crimineel gedrag,culpoos gedrag",,156317
LT1754977,noche,night shift,"a shift worked chiefly at night,as between 10 pm and 8 am",turno de noche,turno de noche,,Nachtschicht,Nachtschicht,,nachtploeg,nachtploeg,,1402304
LT1754977,noche,"night shift,European Night Without Accident,ENWA",awareness campaign organised each year in nightclubs all over Europe on the 3rd Saturday of October to draw young people’s attention to the importance of responsible driving and to reduce the number of accidents in which young people are involved,Noche europea sin accidentes,"turno de noche,Noche europea sin accidentes",,Europäische Nacht ohne Unfälle,"Nachtschicht,Europäische Nacht ohne Unfälle",,Europese Nacht Zonder Ongevallen,"nachtploeg,Europese Nacht Zonder Ongevallen",Een jaarlijks op de derde zaterdag in oktober door de RYD georganiseerde manifestatie; vrijwilligers van de Responsible Young Drivers zijn aanwezig in discotheken en bieden jonge bestuurders de kans om vrijwillige alcohol- en drugtesten af te leggen en zo hun vrienden te bewijzen dat ze niet rijden onder invloed en dus veilig naar huis kunnen rijden,3538899
LT1754977,noche,"night shift,European Night Without Accident,ENWA,payment for early or late or night turns of duty",,asignación por servicio de mañana,"turno de noche,Noche europea sin accidentes,asignación por servicio de mañana,asignación por servicio de tarde,asignación por servicio de noche",,Frühdienstzulage,"Nachtschicht,Europäische Nacht ohne Unfälle,Frühdienstzulage,Spätdienstzulage,Nachtdienstzulage",,toelage voor dienst of late dienst of nachtdienst,"nachtploeg,Europese Nacht Zonder Ongevallen,toelage voor dienst of late dienst of nachtdienst",,1594992
LT3872930,cotización,"social security contribution,social contribution,insurance contribution,national insurance contribution,contribution,social security tax,social insurance contribution","1) a payment giving access to the social security system and entitlement to certain benefits in situations of unemployment,sickness,disability or old age 2) the obligatory charges imposed by the government on employees,employers,the self-employed or all persons subject to income tax,in order to cover the cost of providing social security payments,such as state pensions,social benefits,etc.",cotizaciones de seguridad social,"cotizaciones de seguridad social,cuota,contribución a la Seguridad Social,cotización a la Seguridad Social",,Sozialbeiträge,"Sozialbeiträge,Sozialversicherungsbeiträge,Beitrag,Mitgliedsbeitrag","Beiträge zur Sozialversicherung ;Geldbeitrag, den jedes Mitglied eines Vereins usw. regelmäßig zu entrichten hat",sociale verzekeringspremie,"sociale verzekeringspremie,sociale zekerheidsbijdrage,premie,bijdrage,premieheffing",,1568086
LT3872930,cotización,"social security contribution,social contribution,insurance contribution,national insurance contribution,contribution,social security tax,social insurance contribution,contribution",,cotización,"cotizaciones de seguridad social,cuota,contribución a la Seguridad Social,cotización a la Seguridad Social,",,Beitrag,"Sozialbeiträge,Sozialversicherungsbeiträge,Beitrag,Mitgliedsbeitrag,Beitrag",,premie,"sociale verzekeringspremie,sociale zekerheidsbijdrage,premie,bijdrage,premieheffing,premie,bijdrage",,151879
LT3872930,cotización,"social security contribution,social contribution,insurance contribution,national insurance contribution,contribution,social security tax,social insurance contribution,contribution",,cuota obrera,"cotizaciones de seguridad social,cuota,contribución a la Seguridad Social,cotización a la Seguridad Social,,cuota obrera,cotización obrera",,Arbeitnehmerbeitrag,"Sozialbeiträge,Sozialversicherungsbeiträge,Beitrag,Mitgliedsbeitrag,Beitrag,Arbeitnehmerbeitrag",Beitrag der Arbeitnehmer zur Sozialversicherung,premie,"sociale verzekeringspremie,sociale zekerheidsbijdrage,premie,bijdrage,premieheffing,premie,bijdrage",,1393133
LT3872930,cotización,"social security contribution,social contribution,insurance contribution,national insurance contribution,contribution,social security tax,social insurance contribution,contribution,sugar levy",,cotización azúcar,"cotizaciones de seguridad social,cuota,contribución a la Seguridad Social,cotización a la Seguridad Social,,cuota obrera,cotización obrera,cotización azúcar",,Zuckerabgabe,"Sozialbeiträge,Sozialversicherungsbeiträge,Beitrag,Mitgliedsbeitrag,Beitrag,Arbeitnehmerbeitrag,Zuckerabgabe",,suikerheffing,"sociale verzekeringspremie,sociale zekerheidsbijdrage,premie,bijdrage,premieheffing,premie,bijdrage,suikerheffing",,1178222
LT3872930,cotización,"social security contribution,social contribution,insurance contribution,national insurance contribution,contribution,social security tax,social insurance contribution,contribution,sugar levy",,tope de cotización,"cotizaciones de seguridad social,cuota,contribución a la Seguridad Social,cotización a la Seguridad Social,,cuota obrera,cotización obrera,cotización azúcar,tope de cotización,tope máximo de cotización",,Versicherungspflichtgrenze,"Sozialbeiträge,Sozialversicherungsbeiträge,Beitrag,Mitgliedsbeitrag,Beitrag,Arbeitnehmerbeitrag,Zuckerabgabe,Versicherungspflichtgrenze","Jahresarbeitsverdienstgrenze, die, wenn sie ueberschritten wird, von der Versicherungspflicht befreit",suikerheffing,"sociale verzekeringspremie,sociale zekerheidsbijdrage,premie,bijdrage,premieheffing,premie,bijdrage,suikerheffing",,1391858
LT5240224,Párrafo,"subparagraph,paragraph",,párrafo,párrafo,,Absatz,"Absatz,Unterabsatz,UA",,alinea,alinea,,772560
