term_id,prefLabel@en,altLabel@en,definition@en,prefLabel@es,altLabel@es,definition@es,prefLabel@de,altLabel@de,definition@de,prefLabel@nl,altLabel@nl,definition@nl,iate_id
LT4026904,Kilowatt,kilowatt peak,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,peak kilowatt,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kWp,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,price per Kilowatt,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,Kilowatt-Tag,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW-Tag,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW-Fangtag,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,Leistungspreis,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kilowattdag,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,kW-dag,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,vergoeding per kilowatt,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4026904,Kilowatt,kW,an amount to be paid per unit of chargeable demand in kilowatt for a specified period of supply,precio del kilovatio,precio del kilovatio,,Leistungspreis,kW,Preis fuer die Einheit der Verrechnungsleistung in Kilowatt(Kilovoltampere)fuer eine bestimmte Zeitspanne,vergoeding per kilowatt,vergoeding per kW,verschuldigd bedrag per eenheid van in rekening te brengen vermogen kW(kVA)over een bepaald leveringstijdvak,1199582
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kWh,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,KWh. kwhr,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,KWhr,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kWh,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kWh,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour rate,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,energy rate,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,cost of kilowatt-hour lost,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,Kw/h.,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,Kwh.,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kwh,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatio hora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kWh,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kWh,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilowatio por hora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,precio del kilovatio hora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,precio de la energía,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,coste del kilovatio hora suministrado,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,Kilowattstunde,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,Arbeitspreis,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,Kosten je nicht gelieferter Kilowattstunde,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kWh,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowattuur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kWh,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kWh,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kilowatt-uur,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,vergoeding per kWh,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,energieprijs,,1365632
LT4469908,Kilowatt-Hour,kilowatt-hour,"the economic assessment of all types of consequences resulting from supply interruptions in a given electrical system,divided by the lost energy,expressed in kWh",coste del kilovatio hora suministrado,kilovatiohora,,Kosten je nicht gelieferter Kilowattstunde,kWh,,kosten van de niet-geleverde energie per kWh,kosten van de niet-geleverde energie per kWh,,1365632
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,load on the engine,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,load of the engine,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,sales load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,sales charge,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,front-end load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,pull,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,output,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,draw,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,charge,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,kiln load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga total,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,comisión de entrada,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,tirada,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,extracción,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga de secado,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Motorbelastung,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,mitgeführtes Material,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Eintrittsgebühr,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Schmelzleistung,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Durchsatz,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Kammerfüllung,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Trockencharge,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Trockenpartie,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,belasting van de motor,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,al het door een waterloop meegevoerde vaste materiaal,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,front-end load,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,ovenbelasting,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,glasafname van de oven,,1620898
LT1256538,Load,engine load,"the wood pieces being seasoned in a kiln,or being prepared for such treatment together",carga de secado,carga del motor,,Kammerfüllung,Belastung des Motors,,ovenvulling,ovenvulling,,1620898
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,igneous body,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma body,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,eruptive body,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,cuerpo ígneo,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,cuerpo magmático,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,cuerpo,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,aufgemaischter Zucker,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,eingemaischter Zucker,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,aufgemaischter/eingemaischter Zucker,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,Magmenkörper,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,magmatischer Körper,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,Eruptivkörper,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,magma,,1154753
LT5716271,Magma,magma,,cuerpo ígneo,magma,,Magmenkörper,,,eruptieflichaam,eruptieflichaam,,1154753
